appId,title,developer,developerId,released,score,ratings,installs,free,price,currency,offersInAppPurchases,inAppProductPrice,containsAds,updated,version,genre,genreId,contentRating,contentRatingDescription,summary,url,most_liked_review,most_liked_review_score,most_liked_review_date,most_disliked_review,most_disliked_review_score,most_disliked_review_date,discovered_from_category,discovered_query,price_bucket,installs_clean,revenue_proxy
ctrip.english,"Trip.com: Book Flights, Hotels",Trip.com,Trip.com,2013-07-31,4.6516976,643249,"50,000,000+",True,0,USD,False,No In App Product Price info,False,2025-09-04 10:08:22,8.34.0,Travel & Local,TRAVEL_AND_LOCAL,Everyone,Not provided,Get exclusive travel deals and enjoy the award-winning customer service!,https://play.google.com/store/apps/details?id=ctrip.english&hl=en&gl=us,"Have used the app for years of travel, and have recently had a few issues with it. The most jarring being arriving at the train station and seeing the train had been canceled. Trip didn't notify me of this, and didn't refund their booking fee, as, ""the tickets had been issued successfully."" It's ridiculous to pay a fee for a service that wasn't fruitful. Had to change to a flight, and pay two taxi fees. Needless to say I booked the alternative flight via a different app.",1,2025-06-13T09:23:31,"Booked a 3 night room with free change before the deadline, then I wanted to shorten it to 2 nights. Followed the option on the app and got an ok message and to wait for their reply. Later they sent a message saying not ok. But it passed the deadline already so I was not allowed to change free anymore. Complaints logged but no one was able to solve, so I had to bear for the cost. I'm not happy with the hotel though it's not their fault. 1 star for that option button.",1.0,2025-06-20T19:25:28,TRAVEL,travel apps,Free,50000000,0
com.netflix.mediaclient,Netflix,"Netflix, Inc.",6891422865930303475,2011-05-05,3.9941232,14931465,"1,000,000,000+",True,0,USD,False,No In App Product Price info,False,2025-09-01 18:34:58,Varies with device,Entertainment,ENTERTAINMENT,Teen,Not provided,Netflix is the leading subscription service for watching TV episodes and movies.,https://play.google.com/store/apps/details?id=com.netflix.mediaclient&hl=en&gl=us,"What happened to this app? Netflix is NOT cheap. So youd think I'd be able to do the basics. Rewinding, pausing, fast forward, ect. Pressing play on the show you choose to watch. Not the case at all. Netflix freezes or crashes anything you attempt. I don't remember it being like this in the past. Can't handle how big it has become perhaps? I have cheaper streaming services that don't do this. Why keep spending money on this one?",2,2025-05-02T00:40:52,"Honestly it's not worth it. the subscription is expensive, used to be ad free until Hulu and others moved to the ""we can give you a low price...BUT WITH ADS!"" Moto. so now it's like $19.99 usd for the ad free version, still cant watch it on more than 2 devices at the same time AND you cant even share the account with people outside of your house the content is not unique (available elsewhere) they end perfectly good TV shows they created because they aren't ""getting enough views""... I hate it.",1.0,2025-08-30T01:00:49,ENTERTAINMENT,entertainment apps,Free,1000000000,0
com.tubitv,Tubi: Free Movies & Live TV,Tubi TV,9005207387328486775,2014-09-19,4.841004,2261758,"100,000,000+",True,0,USD,False,No In App Product Price info,True,2025-09-04 13:20:31,Varies with device,Entertainment,ENTERTAINMENT,Teen,Diverse Content: Discretion Advised,"On Tubi, Movies, Shows, (and  Love) Don't Cost a Thing!",https://play.google.com/store/apps/details?id=com.tubitv&hl=en&gl=us,"By far the best streaming app ever! Great selection and awesome service not to mention it's free! I've never had technical or other issues with Tubi. The app is perfect on all platforms from the TV apps to mobile and tablets and it runs really smooth, if anyone's having any issues it's probably with your device and not the app. The app, even after updates, takes up so little space. It's just perfect all around. I'm not getting paid or anything to say this but I truly love Tubi!",5,2024-08-20T20:07:39,,,,ENTERTAINMENT,entertainment apps,Free,100000000,0
ai.socialapps.speakmaster,PolyBuzz: Chat with AI Friends,CLOUD WHALE INTERACTIVE TECHNOLOGY LLC.,5239838313764237888,2023-06-02,3.9886022,626995,"10,000,000+",True,0,USD,True,$0.05 - $299.99 per item,True,2025-09-05 11:26:58,2.1.30,Entertainment,ENTERTAINMENT,Teen,Diverse Content: Discretion Advised,"Talk & engage with anime characters and start a rizz story anytime, anywhere",https://play.google.com/store/apps/details?id=ai.socialapps.speakmaster&hl=en&gl=us,"it's a really good app! my only complaint is if you wanna close it to reply to a text or anything, even if it's only like 5 seconds that it's closed, you have to go through the loading screen and an ad, every single time. kinda annoying when I'm texting someone and have to keep dealing with it every few minutes. and that you have to pay for long memory. like, you have to have some patience to remind the ai every few sentences on what is happening. long memory should be free. or at least cheap",5,2025-06-27T07:18:49,"Expensive. If you look the app has a fake discount that brings the price to 20 bucks but it's 100 bucks a month if you look without the discount. They basically make you feel like you have a discount to buy. Nothing more. Long-term memory doesn't last, etc. no real reason to get premium unless you want the romance choice but you can get some good replies without it. Just another cash grab. Fun for a few hours though.",2.0,2025-07-12T23:18:57,ENTERTAINMENT,entertainment apps,Free,10000000,0
com.amazon.avod.thirdpartyclient,Prime Video,Amazon Mobile LLC,Amazon+Mobile+LLC,2017-08-28,4.0459795,4969874,"500,000,000+",True,0,USD,True,$0.05 - $333.00 per item,True,2025-09-02 23:55:11,Varies with device,Entertainment,ENTERTAINMENT,Teen,Diverse Content: Discretion Advised,"Watch movies, TV shows, live programming, and sports",https://play.google.com/store/apps/details?id=com.amazon.avod.thirdpartyclient&hl=en&gl=us,"There's only some good shows, most of which are an extra charge because they aren't actually on this platform (so you're getting half-catfished). The ads are the final straw for me though. How greedy can you be?!? Amazon has so much money, but it will apparently never be enough. I'm already paying to use this streaming service at all, so there's no way I'm gonna pay even more just so I won't have ads. Also the ads are incredibly long, and incredibly often. This is ridiculous",1,2025-07-05T03:53:24,"I have been paying for Amazon Prime for many years now. Given that the service is paid for, I see no valid reason for the introduction of ads. The past few months, I had paid the additional fee to not see any ads. There were still some ads, nonetheless. I decided to stop spending even more money for something that's still happening anyway. Now, the ridiculous number of commercials, plus movies restarting, making me watch even more ads, I'm will not be renewing my subscription once it runs out.",1.0,2025-08-30T02:02:45,ENTERTAINMENT,entertainment apps,Free,500000000,0
com.google.android.youtube,YouTube,Google LLC,5700313618786177705,2010-10-20,3.9468532,165536209,"10,000,000,000+",True,0,USD,True,$0.05 - $999.99 per item,True,2025-08-30 03:02:18,Varies with device,Video Players & Editors,VIDEO_PLAYERS,Teen,Not provided,Enjoy your favorite videos and channels with the official YouTube app.,https://play.google.com/store/apps/details?id=com.google.android.youtube&hl=en&gl=us,"Way to many commercials. Literally if you try to watch 10 mins of YouTube content in general, you will at least watch 10 commercials in the time frame , and almost all of them pop up right when something important happens in an educational video or a good part in someone's content , and then you have to rewind to watch it again with out the commercials. update added , it's gotten even worse . you get ads now even if you pause a video . , you can't even watch the content anymore",1,2025-08-15T09:15:22,"I've used YouTube for well over 10 years now. There's an ad on everything, everywhere you go, or look, has an ad or rather, multiple ads. Honestly, there's no saving YouTube from them anymore. I frequently get ads on videos under a minute long and ads even disrupt listening to music as well. I spend more time seeing and listening to ads than actually watching and enjoying the videos on the platform. Whatever YouTube might've been before is dead, with ads puppeting its corpse.",1.0,2025-08-15T09:15:22,ENTERTAINMENT,entertainment apps,Free,10000000000,0
com.spotify.music,Spotify: Music and Podcasts,Spotify AB,Spotify+AB,2014-05-27,4.334469,34081337,"1,000,000,000+",True,0,USD,True,$5.99 - $400.00 per item,True,2025-09-02 10:14:37,Varies with device,Music & Audio,MUSIC_AND_AUDIO,Teen,Not provided,"Listen to songs, play podcasts, create playlists and discover music you'll love",https://play.google.com/store/apps/details?id=com.spotify.music&hl=en&gl=us,"""30mins of free listening after this ad"" Four minutes later, I get even more ads. Don't lie to me. It has potential but you need premium to get decent features. Even with premium, I'm still having trouble with the app. I used offline mode while I travel for work and half the time my playlists won't play. I tried listening to a podcast and I get ""playback failed"" even though the episode is downloaded to my phone.",1,2025-07-17T13:51:19,"I only used Spotify to listen to the podcast version of an actual radio show, The Woody Show. Like all shows on the radio, they play snippets of music coming in and out of break. For this ridiculous reason, Spotify has removed them for an extended period of time. Fortunately, there are many other apps out there that work properly, such as the iheart radio app.",1.0,2025-08-07T19:41:04,MUSIC_AND_AUDIO,music and audio apps,Free,1000000000,0
com.amazon.mp3,Amazon Music: Songs & Podcasts,Amazon Mobile LLC,Amazon+Mobile+LLC,,3.6022043,3237577,"100,000,000+",True,0,USD,True,$11.99 per item,False,2025-09-01 06:30:04,Varies with device,Music & Audio,MUSIC_AND_AUDIO,Teen,Diverse Content: Discretion Advised,"Listen to podcasts, trending playlists, hit music and your favorite songs",https://play.google.com/store/apps/details?id=com.amazon.mp3&hl=en&gl=us,"App closes or crashes regularly. This used to happen occasionally but has become a common occurrence lately. Subscription is great, and the library is huge, but not being able to listen to music without needing to restart the app is horrible. Please fix this problem! Update as of 2025, app crashes continue to be a problem. it is unclear why the app will suddenly stop working, but relaunch and can listen until next crash. minutes to hours. The behavior seems like a way to force me to see ad's",1,2025-07-04T20:17:34,"This app has been absolutely awful. At least once a week, I have an issue with it. I've had to delete it and redownload it at least four times, and every time, it un-downloads all my music so I need to redownload everything. I'm currently redownloading my songs again, but now it's doing this cute and quirky thing where when I download a song IT DELETES IT FROM MY LIBRARY!!! The only reason I'm still using this god forsaken app is because my parents are paying for it.",1.0,2025-08-29T21:50:47,MUSIC_AND_AUDIO,music and audio apps,Free,100000000,0
com.soundcloud.android,SoundCloud: The Music You Love,SoundCloud,5736420085696151391,2010-12-21,4.666428,7382461,"100,000,000+",True,0,USD,True,$5.99 - $114.00 per item,True,2025-09-05 08:41:06,Varies with device,Music & Audio,MUSIC_AND_AUDIO,Teen,Not provided,Where mixtapes meet DJ sets & fresh sounds. Discover songs & tracks you love!,https://play.google.com/store/apps/details?id=com.soundcloud.android&hl=en&gl=us,"I love how there are sped up/ slowed down versions of songs. I've used SoundCloud for only a year now, but I much recommend this over Spotify. It sucks how it's not on Xbox, though! Its also a bit annoying when you have to pay for the premium subscription for certain songs. But otherwise, it's a perfect music streaming app! 110% recommend edit: having lyrics would be super cool! the one thing Spotify has that this doesn't 😓 otherwise still doing me well!",5,2025-04-22T15:39:23,"Unable to cancel subscription. SoundCloud says go to the app store and I find no subscription there. Seems like they're trying robbing people of their money, or make it very difficult to cancel. Once again, I can't find the subscription and it feels like it's intentional. Would not recommend getting a subscription, unless you want to get a new card to stop paying thieves, which I have to do now. Decent app, YT is better. Big L from soundcloud.",1.0,2025-02-09T13:31:01,MUSIC_AND_AUDIO,music and audio apps,Free,100000000,0
com.google.android.apps.youtube.music,YouTube Music,Google LLC,5700313618786177705,2015-11-12,4.569819,6881844,"5,000,000,000+",True,0,USD,True,$0.05 - $999.99 per item,True,2025-09-05 00:08:01,Varies with device,Music & Audio,MUSIC_AND_AUDIO,Teen,Diverse Content: Discretion Advised,The world of music dedicated to you,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.music&hl=en&gl=us,"I've been using YouTube Music since it was created, over a decade now. YouTube Music has played an essential role in the latter half of my life, and other than occasional frustration with the song recommendation algorithm, I think it's perfect. I just hope it doesn't choose to change everything and cram ""AI"" down our throats, the way other things have been doing. Keep practicing one kick 10,000 times instead of 10,000 kicks once, YouTube Music.",5,2025-06-13T16:39:45,"The free version is actually horrendous. Ads after every song/play of a song, if you get an ad, skip it and then select another song, it gives you another ad, most ads have a drop-down box with a link to their website that prevents you from swiping the 'currently listening' box down to pick a different song, said drop-down box doesn't close automatically if the ad ends or is skipped. The literal only good thing about the free version is that you can listen to music, everything else is terrible",2.0,2025-08-28T20:46:49,MUSIC_AND_AUDIO,music and audio apps,Free,5000000000,0
com.apple.android.music,Apple Music,Apple,Apple,2015-11-10,4.5855136,664101,"100,000,000+",True,0,USD,True,$5.99 - $199.99 per item,False,2025-07-31 01:32:40,4.9.7.2,Music & Audio,MUSIC_AND_AUDIO,Teen,Diverse Content: Discretion Advised,"Stream over 100 million songs, all ad-free.",https://play.google.com/store/apps/details?id=com.apple.android.music&hl=en&gl=us,"I really wish my ""downloaded"" music didn't constantly get frozen in buffering. Every hour or so I have to take out my phone and skip a song that refuses to play. Even if it wasn't downloaded I have great signal most of the time, so it's obviously a problem with their UI/music player. It's been broken for the last five years, so I doubt it'll get fixed any time soon.",1,2025-02-03T21:59:38,"I really wish my ""downloaded"" music didn't constantly get frozen in buffering. Every hour or so I have to take out my phone and skip a song that refuses to play. Even if it wasn't downloaded I have great signal most of the time, so it's obviously a problem with their UI/music player. It's been broken for the last five years, so I doubt it'll get fixed any time soon.",1.0,2025-02-03T21:59:38,MUSIC_AND_AUDIO,music and audio apps,Free,100000000,0
com.amazon.mShop.android.shopping,Amazon Shopping,Amazon Mobile LLC,Amazon+Mobile+LLC,2014-12-10,4.444687,4273000,"500,000,000+",True,0,USD,True,$0.99 - $149.99 per item,True,2025-08-19 18:25:06,30.16.0.100,Shopping,SHOPPING,Teen,Not provided,"Browse, search & buy millions of products right from your Android device.",https://play.google.com/store/apps/details?id=com.amazon.mShop.android.shopping&hl=en&gl=us,"Look, Amazon is Amazon and it's app isn't all that different from it's website from a mobile standpoint. But now they're putting ads into your notification bar. They could section off ""deals picked for you"" notifs and ""delivery update"" notifs, but they don't. Lumping these two kinds of notifications together without an option to toggle them is ignorant at best and manipulative at worst. I just need quick delivery updates, nothing else, and I don't need an app that can't or won't do just that.",1,2025-06-13T21:04:03,"The last two months, Amazon has been messing up orders left & right. Not sure what's going on, but they owe me some money for sending incorrect items in multiple orders. App design makes customer service on these issues ridiculously hard to find. All dealings with specific orders should be available on the same page for orders/reviews. It was a great shopping app until May 2025.",2.0,2025-06-10T09:26:26,SHOPPING,shopping apps,Free,500000000,0
com.contextlogic.wish,Wish: Shop and Save,Wish US Holdings LLC,Wish+US+Holdings+LLC,2012-07-26,4.6738596,14439281,"500,000,000+",True,0,USD,False,No In App Product Price info,False,2025-09-03 12:30:48,24.37.7,Shopping,SHOPPING,Teen,Not provided,"Home & Life, Fashion, Electronics",https://play.google.com/store/apps/details?id=com.contextlogic.wish&hl=en&gl=us,"Great selection of products for less. Shipping costs are on the high side, much higher than the product you are buying most of the time. I have a membership, so some items are shipped for free. I think having to pay $5.99 a month for membership should get you free shipping on EVERYTHING but it doesn't. Items arrive quicker than they used to, which is always a plus. If you don't get the exact product you order, color, design etc, you get a refund on it which I love. It has only happened 1 time.",1,2025-03-22T22:45:08,"wish has become entirely useless. Even something like an Xbox 360 controller ($20 back in the day) costs $50. Useless app that's not even good for the only thing it used to be food for. Cheap low-quality items. instead, now they're expensive low-quality items. (They will surely respond that items have gone up in quality. I can assure you from personal experience they have not.)",1.0,2025-06-10T19:09:42,SHOPPING,shopping apps,Free,500000000,0
com.alibaba.aliexpresshd,AliExpress - Shopping App,Alibaba Mobile,Alibaba+Mobile,2012-09-27,4.451735,16199680,"500,000,000+",True,0,USD,False,No In App Product Price info,False,2025-09-04 03:53:51,8.138.3,Shopping,SHOPPING,Teen,Diverse Content: Discretion Advised,Shop smart anytime with aliexpress — your online shop app.,https://play.google.com/store/apps/details?id=com.alibaba.aliexpresshd&hl=en&gl=us,"Easy experience the last few years. Have done some shopping for tech parts you wouldn't really find in the US. I went up to buying figurines and have not had an error in my orders, all parts were always included. The deals are what brings me back, some very costly items can be up to half off if you play your cards right, just make use of the games to get coins!",5,2025-05-26T20:53:12,"they tripled the prices for the same quality. Amazon is much more convenient. on Aliexpress I was charged for a tax that was never set in place only because the US was thinking to add it, but never did. and they asked me as proof an invoice they never sent. I asked where can I find the invoice and their answer was ""we're closing the ticket because we didn't hear from you"". I used to love AliExpress, their customer support was the best and the prices were great for the quality offered.",1.0,2025-05-31T09:22:36,SHOPPING,shopping apps,Free,500000000,0
com.zzkko,SHEIN-Shopping Online,Roadget Business PTE. LTD.,Roadget+Business+PTE.+LTD.,2014-03-18,3.8769188,6495775,"500,000,000+",True,0,USD,False,No In App Product Price info,False,2025-09-03 15:53:21,13.3.8,Shopping,SHOPPING,Teen,Diverse Content: Discretion Advised,Save money. Live in style!,https://play.google.com/store/apps/details?id=com.zzkko&hl=en&gl=us,"My first order was great. I ordered 4 items (2 clothing) and they were all great quality. This last time I ordered, all three clothing items were cheaply made (though they cost more), itchy, and awful. Also, I don't like their return policy. The first item of each order is free to return but after that, each item has a $7 fee. Not worth it if the item is $10 or lower.",1,2025-06-29T06:21:06,"I add an item to my cart, then when I select it to do final checkout - the price increases. Sometimes doubling. That is so shady. I don't want to be shown an ""Estimated price"", when it isn't even anywhere NEAR that price when I actually try to buy it. I enjoy shopping on Shein, but I've noticed this for a while now and it makes it confusing and honestly makes you not want to even look at stuff. I'm not the only one that has noticed this, either. Multiple other people have noticed it as well.",1.0,2025-08-29T14:44:58,SHOPPING,shopping apps,Free,500000000,0
com.ebay.mobile,eBay online shopping & selling,eBay Mobile,6005619443614255030,2010-02-17,4.653351,4960965,"100,000,000+",True,0,USD,False,No In App Product Price info,True,2025-08-28 22:02:59,Varies with device,Shopping,SHOPPING,Teen,Diverse Content: Discretion Advised,"Buy, sell & resell marketplace. Clothes, sneakers & tech. Download now!",https://play.google.com/store/apps/details?id=com.ebay.mobile&hl=en&gl=us,"I've been using ebay since 1999, buying and selling. I've gone through so many iterations of the site, mostly improvements. The app is great - the search tool works the same as the website, it's easy to make a purchase or post an item, keep track of your purchases or inventory. I just wish there was a way to block mega sellers when you're looking for a true vintage or authentic item. Otherwise fast accurate, easy to use.",4,2025-04-20T21:17:01,"I can change notification settings now. I disabled notifications for ebay lives and I still get them! also I reported an item for manipulating search results, listing with the wrong item condition (i.e listed as ""pre-owned"" but the title and desc. say ""for Parts&Repair"") got an email saying the AI didn't find anything despite that the item name in the same email said ""PARTS ONLY"". yes, it's in all caps in the item name. How did this go over the AI's head?! Stop giving me tiny shipping labels!!",2.0,2025-08-13T23:45:46,SHOPPING,shopping apps,Free,100000000,0
